name,brand,sizes,skus,originalPrice,promotionalPrice,discountPercentage,discountAmount
IKONIK 2 0 - Print T-shirt - black,KARL LAGERFELD,"XS, S, M, L","K4821D0BN-Q1100XS000, K4821D0BN-Q11000S000, K4821D0BN-Q11000M000, K4821D0BN-Q11000L000",84.99,64.0,25.0,20.989999999999995
Zip-up sweatshirt - cloud white black,adidas Originals,"0/2 (XXS), 4/6 (XS), 8/10 (S), 12/14 (M), 16/18 (L), 20/22 (XL), 24/26 (XXL)","AD121J1HT-B1102XS000, AD121J1HT-B1100XS000, AD121J1HT-B11000S000, AD121J1HT-B11000M000, AD121J1HT-B11000L000, AD121J1HT-B1100XL000, AD121J1HT-B1102XL000",69.95,69.95,0.0,0.0
ALL GYM SEASONAL RIBBED FIT TONAL 3-STRIPES TANK - Top - purple burst,adidas Performance,"XS, S, M, L, XL","AD541D2VV-I1100XS000, AD541D2VV-I11000S000, AD541D2VV-I11000M000, AD541D2VV-I11000L000, AD541D2VV-I1100XL000",34.95,34.95,0.0,0.0
Trousers - black,Even&Odd,"L, XL, XXL","EV421A0E8-Q11000L000, EV421A0E8-Q1100XL000, EV421A0E8-Q1102XL000",33.99,31.0,9.0,2.990000000000002
JULIE SHORT SLEEVE - Polo shirt - country club pink,Polo Ralph Lauren,"XXS, M, L, XXL","PO221D0BW-J130XXS000, PO221D0BW-J13000M000, PO221D0BW-J13000L000, PO221D0BW-J130XXL000",130.0,130.0,0.0,0.0
Trousers - black,Even&Odd,"XS, XXL, 3XL","EV421A0BB-Q1100XS000, EV421A0BB-Q1102XL000, EV421A0BB-Q1103XL000",20.99,20.99,0.0,0.0
RESORT - Button-down blouse - luna rose mint,Superdry,"8, 10, 12, 14, 16","SU221E0KL-M110008000, SU221E0KL-M110010000, SU221E0KL-M110012000, SU221E0KL-M110014000, SU221E0KL-M110016000",39.99,39.99,0.0,0.0
MINI FIT AND FLARE - Jersey dress - black,Superdry,"8, 10, 12, 14, 16","SU221C0XF-Q110008000, SU221C0XF-Q110010000, SU221C0XF-Q110012000, SU221C0XF-Q110014000, SU221C0XF-Q110016000",44.99,35.99,20.0,9.0
DESTROYED OVERSIZED HOODIE UNISEX - Hoodie - beige,YOURTURN,"XXS, XS, S, M, L","YO121019I-B110XXS000, YO121019I-B1100XS000, YO121019I-B11000S000, YO121019I-B11000M000, YO121019I-B11000L000",33.99,25.0,26.0,8.990000000000002
CHECK - Pleated skirt - red blue yellow check,Superdry,"6, 8, 10, 12, 14, 16","SU221B085-G120006000, SU221B085-G120008000, SU221B085-G120010000, SU221B085-G120012000, SU221B085-G120014000, SU221B085-G120016000",44.99,44.99,0.0,0.0
RUCHED CROP  - Top - sulphur spring,Superdry,"8, 10, 12, 14","SU221E0K6-E110008000, SU221E0K6-E110010000, SU221E0K6-E110012000, SU221E0K6-E110014000",39.99,31.99,20.0,8.000000000000004
TEXTURED SHORT SLEEVE - Basic T-shirt - light brown,Massimo Dutti,"XS, S, M","M3I21D0OJ-O1100XS000, M3I21D0OJ-O11000S000, M3I21D0OJ-O11000M000",39.95,39.95,0.0,0.0
Polo shirt - mottled light grey,Anna Field MAMA,"XS, S, M, L, XL","EX429G078-C1100XS000, EX429G078-C11000S000, EX429G078-C11000M000, EX429G078-C11000L000, EX429G078-C1100XL000",25.99,23.0,12.0,2.9899999999999984
ALYCIA  - Shorts - green,Ellesse,"6, 8, 10, 12, 14","EL921S037-M110006000, EL921S037-M110008000, EL921S037-M110010000, EL921S037-M110012000, EL921S037-M110014000",29.99,27.0,10.0,2.9899999999999984
ESSENTIAL TRIM V-NECK - Print T-shirt - grey marl,Superdry,"6, 10, 14","SU221I0K2-C110006000, SU221I0K2-C110010000, SU221I0K2-C110014000",22.99,22.99,0.0,0.0
THE PERFECT TEE - Basic T-shirt - white,Levi's®,"XXS, XS, S, M, L, XL","LE221D0BR-A140XXS000, LE221D0BR-A1400XS000, LE221D0BR-A14000S000, LE221D0BR-A14000M000, LE221D0BR-A14000L000, LE221D0BR-A1400XL000",25.99,25.99,0.0,0.0
TUNNIT UNIKKO - Print T-shirt - light pink/yellow,Marimekko,"XXS, XS, S, M, L, XL, XXL","M4K21D04T-J110XXS000, M4K21D04T-J1100XS000, M4K21D04T-J11000S000, M4K21D04T-J11000M000, M4K21D04T-J11000L000, M4K21D04T-J1100XL000, M4K21D04T-J110XXL000",89.99,89.99,0.0,0.0
Top - neongreen,Urban Classics,"XS, S, M, L, XL","ZZO0V4N05-M0004B81BF, ZZO0V4N05-M0004B81BD, ZZO0V4N05-M0004B81BE, ZZO0V4N05-M0004B81C0, ZZO0V4N05-M0004B81BC",10.0,8.0,20.0,2.0
STYLE LOGO  - Sports T-shirt - black,Under Armour,"XS, S, M, L, XL","UN241D0FQ-Q1100XS000, UN241D0FQ-Q11000S000, UN241D0FQ-Q11000M000, UN241D0FQ-Q11000L000, UN241D0FQ-Q1100XL000",22.0,14.97,32.0,7.029999999999999
Jumper - light blue,Even&Odd,"XS, S, M, L, XL, XXL, 3XL","EV421I0DJ-K1100XS000, EV421I0DJ-K11000S000, EV421I0DJ-K11000M000, EV421I0DJ-K11000L000, EV421I0DJ-K1100XL000, EV421I0DJ-K1102XL000, EV421I0DJ-K1103XL000",25.99,18.0,31.0,7.989999999999998
RUCHED TANK - Top - starlight grey marl,Superdry,"8, 10, 12, 14, 16","SU221D2N8-C110008000, SU221D2N8-C110010000, SU221D2N8-C110012000, SU221D2N8-C110014000, SU221D2N8-C110016000",17.99,17.99,0.0,0.0
PLEATED WIDE LEG - Trousers - olive night,GAP,"6, 8, 10, 12, 14, 20","GP021A0C1-N110002000, GP021A0C1-N110004000, GP021A0C1-N110006000, GP021A0C1-N110008000, GP021A0C1-N110010000, GP021A0C1-N110016000",69.99,69.99,0.0,0.0
TILDA TIE  - Blouse - bright white,Vero Moda,"XS, S, M, L, XL","VE121E3R8-A1100XS000, VE121E3R8-A11000S000, VE121E3R8-A11000M000, VE121E3R8-A11000L000, VE121E3R8-A1100XL000",26.99,26.99,0.0,0.0
SD CLASSICS TS CHEEKY - Bikini bottoms - bjm,Roxy,"S, M, L, XL","RO581I0D3-K11000S000, RO581I0D3-K11000M000, RO581I0D3-K11000L000, RO581I0D3-K1100XL000",22.0,22.0,0.0,0.0
CITY CHEVRON PADDED - Winter coat - black,Superdry,"8, 10, 12, 14, 16","SU221U0LH-Q110008000, SU221U0LH-Q110010000, SU221U0LH-Q110012000, SU221U0LH-Q110014000, SU221U0LH-Q110016000",129.99,129.99,0.0,0.0
Jumper - white,Even&Odd,"XS, S, M, XL, XXL, 3XL","EV421I0BX-A1100XS000, EV421I0BX-A11000S000, EV421I0BX-A11000M000, EV421I0BX-A1100XL000, EV421I0BX-A110XXL000, EV421I0BX-A1103XL000",25.99,16.0,38.0,9.989999999999998
WITH POCKET DETAILS  - Button-down blouse - beige,Massimo Dutti,"XS, S, M, L","M3I21E1JV-B1100XS000, M3I21E1JV-B11000S000, M3I21E1JV-B11000M000, M3I21E1JV-B11000L000",69.95,69.95,0.0,0.0
ANNA - Jersey dress - grass green,AllSaints,"6, 8, 10","A0Q21C0XO-M110006000, A0Q21C0XO-M110008000, A0Q21C0XO-M110010000",99.99,99.99,0.0,0.0
LABEL LOOSE - Jumper - black,Calvin Klein Jeans,"XS, S, M, L, XL, XXL, 3XL","C1821I065-Q1100XS000, C1821I065-Q11000S000, C1821I065-Q11000M000, C1821I065-Q11000L000, C1821I065-Q1100XL000, C1821I065-Q110XXL000, C1821I065-Q1103XL000",104.99,104.99,0.0,0.0
AVALY - Blouse - white,Ted Baker,"6, 10, 12, 14, 16, 18","TE421E069-A110000000, TE421E069-A110002000, TE421E069-A110003000, TE421E069-A110004000, TE421E069-A110005000, TE421E069-A110006000",109.99,99.0,10.0,10.989999999999995
ONLCARLY BOATNECK TOP - Long sleeved top - phantom,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321D3NQ-C110XXS000, ON321D3NQ-C1100XS000, ON321D3NQ-C11000S000, ON321D3NQ-C11000M000, ON321D3NQ-C11000L000, ON321D3NQ-C1100XL000, ON321D3NQ-C110XXL000, ON321D3NQ-C1103XL000",21.99,21.99,0.0,0.0
Long sleeved top - blue-grey,Even&Odd,"XS, S, M, L, XL, XXL, 3XL","EV421D28F-K1100XS000, EV421D28F-K11000S000, EV421D28F-K11000M000, EV421D28F-K11000L000, EV421D28F-K1100XL000, EV421D28F-K1102XL000, EV421D28F-K1103XL000",19.99,18.0,10.0,1.9899999999999984
SKIRT - Denim skirt - dark-blue denim,Pepe Jeans,"XXS, XS, S, M, L, XL","PE121B0D1-K110XXS000, PE121B0D1-K1100XS000, PE121B0D1-K11000S000, PE121B0D1-K11000M000, PE121B0D1-K11000L000, PE121B0D1-K1100XL000",59.99,59.99,0.0,0.0
ONE - Leggings - smokey mauve/white,Nike Performance,"XS, S, M, L, XL","N1241E18R-I1500XS000, N1241E18R-I15000S000, N1241E18R-I15000M000, N1241E18R-I15000L000, N1241E18R-I1500XL000",44.99,40.0,11.0,4.990000000000002
BULLION JACQUARD BLAZER - Blazer - white,Lauren Ralph Lauren,"XXS, XS, S, M","L4221G03G-A110XXS000, L4221G03G-A1100XS000, L4221G03G-A11000S000, L4221G03G-A11000M000",259.99,259.99,0.0,0.0
SURY - Denim shorts - verde manzana,Desigual,"8, 10, 12","DE121S01M-M110036000, DE121S01M-M110038000, DE121S01M-M110040000",84.99,84.99,0.0,0.0
HANA ZIP HOODIE - Cardigan - rose tea,UGG,"S, M, L, XL","UG181Q005-A12000S000, UG181Q005-A12000M000, UG181Q005-A12000L000, UG181Q005-A1200XL000",104.99,63.0,40.0,41.989999999999995
Print T-shirt - black,Even&Odd,"XS, S, M","EV421D1Q5-Q1100XS000, EV421D1Q5-Q11000S000, EV421D1Q5-Q11000M000",16.99,16.99,0.0,0.0
VANISH SEAMLESS  - Long sleeved top - pewter/white,Under Armour,"XS, S, M, L, XL","UN241D0OA-C1100XS000, UN241D0OA-C11000S000, UN241D0OA-C11000M000, UN241D0OA-C11000L000, UN241D0OA-C1100XL000",45.0,22.97,49.0,22.03
Bikini bottoms - gsj,Roxy,L,RO581I0EH-M11000L000,40.0,24.0,40.0,16.0
CROPPED POCKET  - Button-down blouse - light pink,Massimo Dutti,"XS, S, M, L","M3I21E1JD-J1100XS000, M3I21E1JD-J11000S000, M3I21E1JD-J11000M000, M3I21E1JD-J11000L000",59.95,59.95,0.0,0.0
Cardigan - mottled light pink,Anna Field MAMA,"XS, S, M","EX429I01F-J1100XS000, EX429I01F-J11000S000, EX429I01F-J11000M000",33.99,31.0,9.0,2.990000000000002
REG CORP LOGO  - Print T-shirt - medium heather grey,Tommy Hilfiger,"XXS, XS, S, M, L, XL, XXL, 3XL","TO121D14R-C110XXS000, TO121D14R-C1100XS000, TO121D14R-C11000S000, TO121D14R-C11000M000, TO121D14R-C11000L000, TO121D14R-C1100XL000, TO121D14R-C110XXL000, TO121D14R-C1103XL000",39.99,39.99,0.0,0.0
LADIES COLOR MELANGE EXTENDED SHOULDER TEE - Basic T-shirt - pink melange,Urban Classics,"L, 3XL, 4XL","UR621D05N-J11000L000, UR621D05N-J1103XL000, UR621D05N-J1104XL000",100.0,100.0,0.0,0.0
ONLLIZA PEEK A BOO O NECK - Print T-shirt - ivy green,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321D3OG-M110XXS000, ON321D3OG-M1100XS000, ON321D3OG-M11000S000, ON321D3OG-M11000M000, ON321D3OG-M11000L000, ON321D3OG-M1100XL000, ON321D3OG-M110XXL000, ON321D3OG-M1103XL000",25.99,25.99,0.0,0.0
SLFKARA MOCK NECK  - Basic T-shirt - black,Selected Femme,"8, 12, 14, 16","SE521D0L1-Q1100XS000, SE521D0L1-Q11000M000, SE521D0L1-Q11000L000, SE521D0L1-Q1100XL000",44.99,40.0,11.0,4.990000000000002
3-STRIPES - Swimsuit - dark blue   blue burst,adidas Sportswear,"24, 26, 28, 30, 32, 34, 36","ADQ41K00A-K140028000, ADQ41K00A-K140030000, ADQ41K00A-K140032000, ADQ41K00A-K140034000, ADQ41K00A-K140036000, ADQ41K00A-K140038000, ADQ41K00A-K140040000",37.95,33.95,11.0,4.0
VMCHOKO O NECK  - Jumper - birch/black,Vero Moda,"XS, S, M, L","VE121I2JX-A1100XS000, VE121I2JX-A11000S000, VE121I2JX-A11000M000, VE121I2JX-A11000L000",54.99,54.99,0.0,0.0
Zip-up sweatshirt - vert,Superdry,"XS, S, M","SU221J21O-M1100XS000, SU221J21O-M11000S000, SU221J21O-M11000M000",54.99,54.99,0.0,0.0
Top - white,adidas Performance,"5-6y, 7-8y, 9-10y, 11-12y, 13-14y, 14-15y","AD541D2XG-A110116000, AD541D2XG-A110128000, AD541D2XG-A110140000, AD541D2XG-A110152000, AD541D2XG-A110164000, AD541D2XG-A110170000",24.95,24.95,0.0,0.0
HERITAGE - Hoodie - blue navy marl,Superdry,8,SU221J20V-K110008000,54.99,38.49,30.0,16.5
PERFECT TEE - Basic T-shirt - white,Levi's®,"XXS, XS, S, M, L, XL","LE221D051-Q110XXS000, LE221D051-Q1100XS000, LE221D051-Q11000S000, LE221D051-Q11000M000, LE221D051-Q11000L000, LE221D051-Q1100XL000",21.99,21.99,0.0,0.0
TECH RACER TANK - Top - radial turquoise/white,Under Armour,"XS, M, L","UN241D08U-M1300XS000, UN241D08U-M13000M000, UN241D08U-M13000L000",26.99,26.99,0.0,0.0
HOT - Shorts - eclipse navy,Superdry,"8, 10, 12, 14, 16","SU221S09F-K110008000, SU221S09F-K110010000, SU221S09F-K110012000, SU221S09F-K110014000, SU221S09F-K110016000",39.99,39.99,0.0,0.0
Shift dress - dark blue,Anna Field,"XS, S, M","AN621C21F-K1100XS000, AN621C21F-K11000S000, AN621C21F-K11000M000",42.99,37.0,14.0,5.990000000000002
UNISEX - Denim shorts - blue denim,YOURTURN,"XXS, S, M, L, XL, XXL","YO12101E5-K110XXS000, YO12101E5-K11000S000, YO12101E5-K11000M000, YO12101E5-K11000L000, YO12101E5-K1100XL000, YO12101E5-K110XXL000",38.99,38.99,0.0,0.0
KURZES - Jersey dress - black,ONLY,"XXS, XS, S, M, L, XL, 3XL","ON321C3AT-Q120XXS000, ON321C3AT-Q1200XS000, ON321C3AT-Q12000S000, ON321C3AT-Q12000M000, ON321C3AT-Q12000L000, ON321C3AT-Q1200XL000, ON321C3AT-Q1203XL000",23.99,23.99,0.0,0.0
ALCANO - Top - purple,MAX&Co.,"4, 6, 8, 10, 12, 14, 16","MQ921E08E-I110032000, MQ921E08E-I110034000, MQ921E08E-I110036000, MQ921E08E-I110038000, MQ921E08E-I110040000, MQ921E08E-I110042000, MQ921E08E-I110044000",94.99,94.99,0.0,0.0
LONGSLEEVE CREWNECK - Long sleeved top - black,Marc O'Polo DENIM,"XS, S, M, L, XL","OP521D04N-Q1100XS000, OP521D04N-Q11000S000, OP521D04N-Q11000M000, OP521D04N-Q11000L000, OP521D04N-Q1100XL000",34.99,34.99,0.0,0.0
VOYAGE CROP TEE - Print T-shirt - lion purple,The North Face,"XS, M, L, XL","TH321D057-I1100XS000, TH321D057-I11000M000, TH321D057-I11000L000, TH321D057-I1100XL000",34.99,34.99,0.0,0.0
GRACE MINI DRESS - Cocktail dress / Party dress - red,Sister Jane,"12, 16, 18","QS021C0F6-G1100MP000, QS021C0F6-G1100LP000, QS021C0F6-G1100XL000",79.99,79.99,0.0,0.0
ONLSANNA CRISP SKIRT  - Pencil skirt - rosin,ONLY,"XS, S, M, L, XL, XXL, 3XL","ON321B17L-M1100XS000, ON321B17L-M11000S000, ON321B17L-M11000M000, ON321B17L-M11000L000, ON321B17L-M1100XL000, ON321B17L-M110XXL000, ON321B17L-M1103XL000",30.99,30.99,0.0,0.0
ONLHELLA LIFE HIGH WAIST RETRO - Flared Jeans - black denim,ONLY,"XXSx30, XXSx32, XXSx34, XSx30, XSx32, XSx34, Sx30, Sx32, Sx34, Mx30, Mx32, Mx34, Lx30, Lx32, Lx34, XLx30, XLx32, XLx34, XXLx30, XXLx32, XXLx34, 3XLx30, 3XLx32, 3XLx34","ON321N1EB-Q120XXS030, ON321N1EB-Q120XXS032, ON321N1EB-Q120XXS034, ON321N1EB-Q1200XS030, ON321N1EB-Q1200XS032, ON321N1EB-Q1200XS034, ON321N1EB-Q12000S030, ON321N1EB-Q12000S032, ON321N1EB-Q12000S034, ON321N1EB-Q12000M030, ON321N1EB-Q12000M032, ON321N1EB-Q12000M034, ON321N1EB-Q12000L030, ON321N1EB-Q12000L032, ON321N1EB-Q12000L034, ON321N1EB-Q1200XL030, ON321N1EB-Q1200XL032, ON321N1EB-Q1200XL034, ON321N1EB-Q120XXL030, ON321N1EB-Q120XXL032, ON321N1EB-Q120XXL034, ON321N1EB-Q1203XL030, ON321N1EB-Q1203XL032, ON321N1EB-Q1203XL034",37.99,37.99,0.0,0.0
Cargo trousers - ecru,Superdry,"8, 10, 12, 14, 16","SU221A0KA-E110008000, SU221A0KA-E110010000, SU221A0KA-E110012000, SU221A0KA-E110014000, SU221A0KA-E110016000",54.99,54.99,0.0,0.0
EVEREST LONGLINE PUFFER - Winter coat - jet black,Superdry,"8, 10","SU221U0KM-K110008000, SU221U0KM-K110010000",159.99,159.99,0.0,0.0
EMMA TROUSERS - Trousers - black,Filippa K,"4, 6, 8, 10, 12, 14, 16","F1421A05Z-Q110032000, F1421A05Z-Q110034000, F1421A05Z-Q110036000, F1421A05Z-Q110038000, F1421A05Z-Q110040000, F1421A05Z-Q110042000, F1421A05Z-Q110044000",225.0,225.0,0.0,0.0
LOVE THE GOOFY - Bikini bottoms - white,Roxy,"XS, S, M, L, XL","RO581I0CY-T1100XS000, RO581I0CY-T11000S000, RO581I0CY-T11000M000, RO581I0CY-T11000L000, RO581I0CY-T1100XL000",32.0,32.0,0.0,0.0
ONLNILLA - Top - coronet blue,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321D3R7-K110XXS000, ON321D3R7-K1100XS000, ON321D3R7-K11000S000, ON321D3R7-K11000M000, ON321D3R7-K11000L000, ON321D3R7-K1100XL000, ON321D3R7-K110XXL000, ON321D3R7-K1103XL000",17.99,17.99,0.0,0.0
SESSIONS MIT HOHEM BUND - Shorts - mjd,Roxy,29,RO521S044-J110029000,50.0,35.0,30.0,15.0
LIMITED EDITION - Button-down blouse - light pink,Massimo Dutti,"S, M, L","M3I21E1HH-J11000S000, M3I21E1HH-J11000M000, M3I21E1HH-J11000L000",129.0,129.0,0.0,0.0
ZIPPER LONGSLEEVE MILANO - Cardigan - ck black,Calvin Klein Jeans,"XXS, XS, S, M, L, XL, XXL, 3XL","C1821I069-Q110XXS000, C1821I069-Q1100XS000, C1821I069-Q11000S000, C1821I069-Q11000M000, C1821I069-Q11000L000, C1821I069-Q1100XL000, C1821I069-Q110XXL000, C1821I069-Q1103XL000",69.99,69.99,0.0,0.0
Trousers - pink,Even&Odd,"6, 8, 16, 20, 22, 24, 26","EV421A0C9-J110034000, EV421A0C9-J110036000, EV421A0C9-J110044000, EV421A0C9-J110048000, EV421A0C9-J110050000, EV421A0C9-J110052000, EV421A0C9-J110054000",29.99,29.99,0.0,0.0
ALL GARMENT BIKE - Leggings - black,adidas Sportswear,"XS, S, M","ADQ41E023-Q1100XS000, ADQ41E023-Q11000S000, ADQ41E023-Q11000M000",27.99,27.99,0.0,0.0
NYRA ACTIVE TEE - Print T-shirt - pure white,Guess,"XS, M, L, XL","GU141D03O-A1100XS000, GU141D03O-A11000M000, GU141D03O-A11000L000, GU141D03O-A1100XL000",29.99,29.99,0.0,0.0
Long sleeved top - light grey,Even&Odd,"XS, S, M, L, XL, XXL, 3XL","EV421D27L-C1100XS000, EV421D27L-C11000S000, EV421D27L-C11000M000, EV421D27L-C11000L000, EV421D27L-C1100XL000, EV421D27L-C1102XL000, EV421D27L-C1103XL000",14.99,13.0,13.0,1.9900000000000002
TANURI - Trousers - open blue thirtyseven,BOSS,"6, 8, 10, 12, 14, 16, 18","BB121A0J8-K110034000, BB121A0J8-K110036000, BB121A0J8-K110038000, BB121A0J8-K110040000, BB121A0J8-K110042000, BB121A0J8-K110044000, BB121A0J8-K110046000",229.0,229.0,0.0,0.0
BIMINI ELASTICATED WAIST - Tracksuit bottoms - kvj,Roxy,M,RO521A069-Q11000M000,55.0,38.5,30.0,16.5
RACER  - Top - black,Superdry,10,SU221D2KS-Q110010000,22.99,22.99,0.0,0.0
ONLCHIARA SMOCK SKIRT - Mini skirt - black,ONLY,"XS, S, M, L, XL, XXL, 3XL","ON321B1AH-Q1100XS000, ON321B1AH-Q11000S000, ON321B1AH-Q11000M000, ON321B1AH-Q11000L000, ON321B1AH-Q1100XL000, ON321B1AH-Q110XXL000, ON321B1AH-Q1103XL000",25.99,25.99,0.0,0.0
EMBROIDERED - Cargo trousers - lauren navy,Superdry,"26, 28, 30, 32","SU221A0K2-K110026000, SU221A0K2-K110028000, SU221A0K2-K110030000, SU221A0K2-K110032000",74.99,74.99,0.0,0.0
UNISEX - Zip-up sweatshirt - noir,Lacoste,"XXS, XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, 6XL","LA222S08O-Q110001000, LA222S08O-Q110002000, LA222S08O-Q110003000, LA222S08O-Q110004000, LA222S08O-Q110005000, LA222S08O-Q110006000, LA222S08O-Q110007000, LA222S08O-Q110008000, LA222S08O-Q110009000, LA222S08O-Q110010000, LA222S08O-Q110011000",124.99,124.99,0.0,0.0
EMBOSSED - Print T-shirt - rice white,Superdry,8,SU221D2OE-E110008000,26.99,26.99,0.0,0.0
TRIM - Top - tidal blue,Superdry,"6, 10, 14","SU281A02X-K110006000, SU281A02X-K110010000, SU281A02X-K110014000",17.99,17.99,0.0,0.0
ONLMOLLY WIDE LEG  - Relaxed fit jeans - light blue denim,ONLY,"25x30, 25x32, 26x30, 26x34, 27x30, 27x32, 27x34, 29x32, 31x32","ON321N2A7-K110025030, ON321N2A7-K110025032, ON321N2A7-K110026030, ON321N2A7-K110026034, ON321N2A7-K110027030, ON321N2A7-K110027032, ON321N2A7-K110027034, ON321N2A7-K110029032, ON321N2A7-K110031032",44.99,44.99,0.0,0.0
ONLTRIBE LIFE POCKET  - Print T-shirt - black,ONLY,"XS, S, M, L, XL, XXL, 3XL","ON321D3SX-Q1100XS000, ON321D3SX-Q11000S000, ON321D3SX-Q11000M000, ON321D3SX-Q11000L000, ON321D3SX-Q1100XL000, ON321D3SX-Q110XXL000, ON321D3SX-Q1103XL000",17.99,17.99,0.0,0.0
ANNE DRESS - Maxi dress - poison pink,Diane von Furstenberg,"XS, S, L","DF221C0K2-G1100XS000, DF221C0K2-G11000S000, DF221C0K2-G11000L000",520.0,260.0,50.0,260.0
SEA DIVE BANDEAU MAILLOT - Swimsuit - black,Seafolly,"8, 12, 14, 16","S1981G077-Q110008000, S1981G077-Q110012000, S1981G077-Q110014000, S1981G077-Q110016000",99.99,90.0,10.0,9.989999999999995
ESSENTIAL CAMI - Top - eclipse navy stripe,Superdry,"10, 14, 16","SU221D2NQ-K130010000, SU221D2NQ-K130014000, SU221D2NQ-K130016000",17.99,17.99,0.0,0.0
ONLLIVE LOVE 2 WAYS FIT - Top - black,ONLY,"XXS, S, XL, XXL, 3XL","ON321D3NS-Q110XXS000, ON321D3NS-Q11000S000, ON321D3NS-Q1100XL000, ON321D3NS-Q110XXL000, ON321D3NS-Q1103XL000",17.99,16.0,11.0,1.9899999999999984
ATHLETIC ESSENTIALS BUTTON DOWN  - Top - mocha mousse brown,Superdry,14,SU221I0K3-O110014000,19.99,19.99,0.0,0.0
MALAVI L/S CROPPED NOOS - Jumper - pumice stone,ONLY,"L, XL, XXL","ON321I2OJ-T11000L000, ON321I2OJ-T1100XL000, ON321I2OJ-T110XXL000",25.99,25.99,0.0,0.0
ATHLETIC GRAPHIC BUTTON - Top - mariner navy,Superdry,"XS/S, S/M, M/L","SU221E0L1-K110XSS000, SU221E0L1-K1100SM000, SU221E0L1-K1100ML000",19.99,19.99,0.0,0.0
Leggings - Trousers - spaceblue,Urban Classics,"XS, S, M, 4XL, 5XL","UR621A02F-K1100XS000, UR621A02F-K11000S000, UR621A02F-K11000M000, UR621A02F-K1104XL000, UR621A02F-K1105XL000",35.0,35.0,0.0,0.0
BRANNA RINGER - Basic T-shirt - white,GAP,"XS, XL, XXL","GP021D0RW-A1100XS000, GP021D0RW-A1100XL000, GP021D0RW-A110XXL000",17.99,16.0,11.0,1.9899999999999984
ONLNISA HIGH NECK - Long sleeved top - magnet,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321D3NY-C110XXS000, ON321D3NY-C1100XS000, ON321D3NY-C11000S000, ON321D3NY-C11000M000, ON321D3NY-C11000L000, ON321D3NY-C1100XL000, ON321D3NY-C110XXL000, ON321D3NY-C1103XL000",18.99,18.99,0.0,0.0
FASHION LS ONESIE - Swimsuit - root beer all about sol mini,Roxy,"XS, S, M, L, XL, XXL","RO581N04Z-T1100XS000, RO581N04Z-T11000S000, RO581N04Z-T11000M000, RO581N04Z-T11000L000, RO581N04Z-T1100XL000, RO581N04Z-T110XXL000",69.99,63.0,0.0,6.989999999999995
"EMBLA UNIKKO PLACEMENT UNISEX - Print T-shirt - off-white, green",Marimekko,"S, L, XL, XXL","M4K21000I-M11000S000, M4K21000I-M11000L000, M4K21000I-M1100XL000, M4K21000I-M110XXL000",99.99,90.0,10.0,9.989999999999995
NEW SHORT SLEEVE - Basic T-shirt -  black,Polo Ralph Lauren,"XS, S, M, L, XL","PO221D0FI-Q1100XS000, PO221D0FI-Q11000S000, PO221D0FI-Q11000M000, PO221D0FI-Q11000L000, PO221D0FI-Q1100XL000",75.0,56.0,25.0,19.0
VOLUME JAPAN - Sweatshirt - true black,GAP,"XXS, XS, S, M, L, XL, XXL","GP021J09O-Q110XXS000, GP021J09O-Q1100XS000, GP021J09O-Q11000S000, GP021J09O-Q11000M000, GP021J09O-Q11000L000, GP021J09O-Q1100XL000, GP021J09O-Q110XXL000",30.99,30.99,0.0,0.0
Cape - black,Anna Field,One Size,AN651G0B9-Q110ONE000,19.99,18.0,10.0,1.9899999999999984
RUCHED WRAP - Basic T-shirt - black beauty,Abercrombie & Fitch,"XS, S, XL","A0F21D0QH-Q1100XS000, A0F21D0QH-Q11000S000, A0F21D0QH-Q1100XL000",34.99,31.0,11.0,3.990000000000002
SLIM TEE - Print T-shirt - fierce red,Tommy Hilfiger,"XS, S, M, L, XXL","TO121D16G-G1100XS000, TO121D16G-G11000S000, TO121D16G-G11000M000, TO121D16G-G11000L000, TO121D16G-G110XXL000",39.99,36.0,10.0,3.990000000000002
ROTI - Wrap skirt - light blue,HUGO,"10, 12, 16, 18","HU721B0C2-K110038000, HU721B0C2-K110040000, HU721B0C2-K110044000, HU721B0C2-K110046000",179.99,90.0,50.0,89.99000000000001
SD CLASSICS FIXED TRI - Bikini top - anthracite,Roxy,"M, L, XL, XXL","RO581J08G-Q11000M000, RO581J08G-Q11000L000, RO581J08G-Q1100XL000, RO581J08G-Q110XXL000",21.99,21.99,0.0,0.0
STRUCTURE MOCK NECK - Top - morning haze,Calvin Klein,"6, 10, 12, 16","6CA21E068-B110032000, 6CA21E068-B110036000, 6CA21E068-B110038000, 6CA21E068-B110042000",129.99,84.0,35.0,45.99000000000001
SS CN ALVA TEE - Print T-shirt - black,Guess,"XS, S, M, L","GU121D1HV-Q1100XS000, GU121D1HV-Q11000S000, GU121D1HV-Q11000M000, GU121D1HV-Q11000L000",35.99,32.0,11.0,3.990000000000002
ESSENTIAL LOGO RAGLAN - Print T-shirt - soft pink mariner navy,Superdry,"8, 10, 12","SU221D2KD-J120008000, SU221D2KD-J120010000, SU221D2KD-J120012000",19.99,19.99,0.0,0.0
